Gene,Tumor_Mean,Normal_Mean,Log2FC,P_Value,NegLog10_P,Significance
C7orf42,11.684573837739288,11.639221929824561,0.005167396167087078,0.10878243287198831,0.9634412326042766,Not Significant
C15orf61,6.844826071103008,6.757450877192982,0.01615880517565441,0.10903088281295006,0.9624504714577797,Not Significant
C7orf54,1.216314767547858,1.0817201754385963,0.09038663694932272,0.1092133209054548,0.9617243868794105,Not Significant
GNPTAB,10.337112488605285,10.422824561403507,-0.010866195866398294,0.10931091782412468,0.9613364591484301,Not Significant
FAM135B,3.270347037374658,2.7717491228070177,0.17911959918640952,0.10987109277303789,0.9591165559889896,Not Significant
GTF2E2,9.076461440291704,9.018193859649124,0.008366661083050307,0.10996651272880062,0.9587395471259333,Not Significant
USP10,10.59905287146764,10.50486842105263,0.011762522086666187,0.10999780443277268,0.9586159833167532,Not Significant
TPRXL,2.912222607110301,2.760282456140351,0.05714742760031206,0.1100222321151079,0.9585195483933352,Not Significant
LOC151162,10.273740291704648,10.305509649122808,-0.004059791602021688,0.11002911098247403,0.9584923960560873,Not Significant
TBC1D3P2,0.16180264357338195,0.09505087719298244,0.08536711720971416,0.11018327415587544,0.9578843264743837,Not Significant
DEPDC4,3.1294730173199636,3.2475043859649126,-0.04065775326409951,0.11040530944982062,0.9570100406528976,Not Significant
SLC22A1,1.3569628988149498,1.4255850877192984,-0.04140373992638359,0.11040700976448777,0.9570033522826102,Not Significant
LRRC67,1.0976310847766635,0.8215315789473686,0.20360896356340955,0.11050865884734493,0.9566036917318831,Not Significant
CCDC90A,8.584306927985416,8.485871052631579,0.014893852657409726,0.11068812010017631,0.9558989884419725,Not Significant
MRPL2,8.86227192342753,8.727962280701755,0.019782396629620714,0.11081398669670488,0.9554054204574299,Not Significant
CPA3,7.291999635369188,7.728657017543859,-0.07403964630364418,0.11084548561766609,0.9552819896154396,Not Significant
UGT1A5,0.028393801276207838,0.0,0.0403928193536091,0.11098040864722854,0.9547536803786771,Not Significant
CT47B1,0.022593163172288058,0.0,0.03223228563543261,0.11098040864722854,0.9547536803786771,Not Significant
CLDN22,0.09199963536918869,0.0,0.12697237452594218,0.11098040864722854,0.9547536803786771,Not Significant
LEUTX,0.03047739288969918,0.0,0.043312854684368705,0.11098040864722854,0.9547536803786771,Not Significant
HIST1H4G,0.018763081130355515,0.0032368421052631578,0.022156349309064516,0.11118273510906462,0.9539626464679615,Not Significant
LOC387646,5.389323974475844,5.145942105263157,0.0560291173815636,0.11119231057062395,0.9539252450580438,Not Significant
SIN3A,10.991713400182315,11.071521052631578,-0.009569663363739598,0.111255451973735,0.953678697613614,Not Significant
TAS2R13,0.32674448495897906,0.41438684210526316,-0.09228620692630535,0.1113797740977441,0.9531936672884458,Not Significant
PNLIPRP1,0.031451139471285326,0.008933333333333333,0.03184463189465915,0.11138970230950077,0.9531549567105562,Not Significant
SNORA15,0.0266563354603464,0.008112280701754387,0.026297001392730366,0.11156068088230121,0.9524888437917545,Not Significant
MKKS,9.700061257976298,9.748066666666666,-0.006458118950703553,0.11166661115395715,0.9520766635831402,Not Significant
SNORA25,0.029657976298997264,0.018355263157894736,0.015924246424462905,0.11174347274588166,0.9517778358312553,Not Significant
RAB3GAP2,10.405857611668186,10.320392982456141,0.010850886068674867,0.11176168252391008,0.9517070687286139,Not Significant
TCEA2,8.310131722880582,8.19960701754386,0.01722934522803472,0.11179337445369411,0.9515839345843512,Not Significant
PSMD7,10.576526618049225,10.46271403508772,0.014253784415551847,0.11198371616130434,0.9508451246105528,Not Significant
TAF5,6.8067679124886045,6.819670175438596,-0.0023823772121799674,0.11198371676710796,0.9508451222611294,Not Significant
SCGB3A2,0.5508105742935278,0.6454035087719298,-0.08541894778990883,0.11203421313368107,0.9506493317390046,Not Significant
LOC100216545,6.08939516864175,5.9222517543859645,0.03442113763947215,0.11204723006935961,0.9505988752329947,Not Significant
USP9Y,0.18574977210574295,0.23647543859649123,-0.06043399111373574,0.11210208596038028,0.9503863061146252,Not Significant
OR2T33,0.23259243391066547,0.26290087719298244,-0.03504556857037215,0.1122258895111445,0.9499069436607654,Not Significant
BBS4,8.661324065633545,8.675682456140352,-0.0021425014841955576,0.11223791193422718,0.9498604214868088,Not Significant
SNORA74B,0.31405615314494073,0.36296754385964913,-0.052724280665693735,0.11225976522834626,0.949775870366305,Not Significant
ACTL7B,0.16090537830446675,0.12606578947368421,0.043959269363552635,0.11243028362128424,0.9491166937653637,Not Significant
OR1L4,0.05407119416590701,0.07551754385964912,-0.029058745321154295,0.1125946647895452,0.9484821877027481,Not Significant
GLUL,14.352081768459435,14.284291228070176,0.006384648474529916,0.11265194646885468,0.9482612998710905,Not Significant
FAM71E2,0.9677312670920694,0.7902815789473684,0.13634669017857423,0.1127076230421558,0.9480467092140319,Not Significant
TRIL,9.323439927073839,9.577133333333336,-0.03502489534238973,0.11284344154240936,0.9475236770355894,Not Significant
TTC30A,8.480267000911578,8.43787543859649,0.006465560694913718,0.11300322143931092,0.9469091756902566,Not Significant
NLRC5,9.126624703737464,8.944533333333332,0.026177814384844785,0.11309917236265755,0.9465405731439168,Not Significant
ZSCAN20,6.205044758432088,6.320691228070175,-0.02297248327439185,0.11364409460578229,0.9444531270024199,Not Significant
COLQ,5.445169462169553,5.584735087719299,-0.030907108473891647,0.11370834948307046,0.9442076443598519,Not Significant
DNTT,0.1725736554238833,0.16605263157894737,0.008045640466413559,0.11371027543195342,0.9442002885069826,Not Significant
GPR108,10.15719708295351,10.228824561403506,-0.00923227559060058,0.11374046415154673,0.9440850038133729,Not Significant
THBS3,9.627590428441204,9.531427192982456,0.01311357460876807,0.11377261709506493,0.9439622517855479,Not Significant
DCUN1D1,9.189437556973564,9.115447368421053,0.010514292591712705,0.11383691453181558,0.9437168840056969,Not Significant
LOC285401,0.1631115770282589,0.10444912280701756,0.07466253935116525,0.1138772603352437,0.9435629896775078,Not Significant
FLJ42289,4.2648337283500455,4.473147368421053,-0.05598273325397497,0.11390125829092455,0.9434714781527989,Not Significant
NPSR1,0.06401950774840474,0.023068421052631582,0.056621968205001066,0.11400970152081484,0.9430581913153936,Not Significant
TAS2R7,0.019701640838650867,0.03578245614035088,-0.022573938523354955,0.11421081702538384,0.9422927616596783,Not Significant
UMOD,1.7205736554238833,1.272580701754386,0.2595793607541751,0.11424714905737315,0.9421546285806454,Not Significant
POM121L4P,0.24205806745670005,0.2469894736842105,-0.005716664306634853,0.11454437920671535,0.9410262171633608,Not Significant
NSUN6,7.742739288969918,7.80244298245614,-0.009818599048608788,0.11467545200702563,0.9405295393689022,Not Significant
IQCB1,8.828323154056518,8.876524561403508,-0.00705816873605625,0.11486965884515622,0.9397946687549372,Not Significant
PRSS54,0.11435451230628989,0.03474561403508772,0.10693214033001855,0.11503830324851502,0.9391575325178809,Not Significant
C19orf18,3.5659448495897905,3.7411640350877193,-0.05432787450852396,0.11538876353025536,0.9378364803865328,Not Significant
DDX53,0.17742762078395624,0.053600877192982455,0.16030992489471868,0.115482765420109,0.9374828247886037,Not Significant
NAIP,6.069825068368277,6.230237719298246,-0.032368563319691145,0.11561650159552764,0.9369801759464091,Not Significant
DMXL2,9.025661166818596,8.916899122807019,0.015736396427850553,0.11571418719672216,0.936613390888159,Not Significant
SERPINA13,0.04078614402917046,0.012655263157894737,0.039530537693536795,0.11583406501516456,0.9361637025039338,Not Significant
AKAP9,11.180608204193256,11.285265789473685,-0.012342898544431595,0.11584454789773627,0.9361244010077688,Not Significant
PAIP2,10.975510756608935,11.035859649122807,-0.007252000182395641,0.11607293221369129,0.9352690443508477,Not Significant
PRSS36,5.199533454876937,5.107368421052633,0.021608772768031425,0.116138275362064,0.93502462747008,Not Significant
ST7OT3,1.2678843208751138,1.3473859649122806,-0.04970802014344379,0.11614122539029126,0.935013596096442,Not Significant
ZNF701,7.455439380127621,7.411602631578948,0.007499027048149925,0.11639984938056416,0.9340475816554789,Not Significant
SLC22A14,0.7020841385597084,0.7438859649122807,-0.03500334834660525,0.11640296978415757,0.9340359394076155,Not Significant
TAS2R46,0.21420756608933456,0.2591552631578947,-0.052441120803620477,0.11656308853178672,0.9334389537351356,Not Significant
PDE4A,8.652936918869644,8.826028947368421,-0.025640538208581642,0.11662912172665839,0.9331929948080349,Not Significant
HLA-DOA,8.892130446672745,9.111020175438597,-0.031575399072564,0.11662912419676025,0.9331929856100611,Not Significant
C14orf162,2.088547402005469,1.7652991228070176,0.15949292743559695,0.11677394544064561,0.9326540460386934,Not Significant
SEBOX,0.09045186873290793,0.06173070175438597,0.0385082063279801,0.11697436692662605,0.9319092965612316,Not Significant
TM2D1,8.361245670009115,8.42910701754386,-0.010420629866395158,0.1170229527654062,0.9317289478118368,Not Significant
BAIAP3,7.304055423883319,7.150607894736841,0.026908409211830867,0.11722029787267246,0.930997179351827,Not Significant
UBA5,9.667234913400181,9.622797368421054,0.006022529042935565,0.11735195163761585,0.9305096834117946,Not Significant
ZIC3,0.6390694621695533,0.2810324561403509,0.3555699675916772,0.11744533273620777,0.9301642373553897,Not Significant
DYNC2LI1,8.632850227894258,8.721229824561403,-0.013176104651765786,0.11751674791259971,0.9299002354543119,Not Significant
TINF2,10.178477028258888,10.26849035087719,-0.011570602660690129,0.11761567004081308,0.9295348129631915,Not Significant
PARVB,8.752245670009115,8.910024561403509,-0.023154163527135684,0.11768170652120198,0.929291042461291,Not Significant
MFSD6,10.424684867821332,10.541471052631579,-0.014672747373014695,0.1177147120987064,0.9291692552194956,Not Significant
GP5,1.5902536918869643,1.4379482456140353,0.08742590394942805,0.11780065456039218,0.9288522963810342,Not Significant
CCDC110,5.549315314494074,5.682897368421053,-0.029129627617897995,0.11797908848913768,0.9281949635293641,Not Significant
FGF18,3.534942479489517,3.3430184210526313,0.06238617990631056,0.11804525081296639,0.9279514807344431,Not Significant
KCTD19,1.4232816773017318,1.4570307017543862,-0.019953774511177882,0.1180848423752022,0.9278058457843364,Not Significant
LOC286135,0.02379288969917958,0.0033587719298245615,0.02908632786647592,0.11814865371725475,0.9275712227112441,Not Significant
HGD,5.558530446672744,5.250278947368421,0.06945201193013024,0.11824297151230703,0.9272246647477772,Not Significant
NCRNA00029,0.027610118505013673,0.03767719298245614,-0.01406470990583525,0.1184476149056525,0.9264736799284916,Not Significant
DSTN,13.10831130355515,13.196251754385964,-0.00896474962579248,0.11854239988140182,0.926126284750959,Not Significant
CAPN14,2.1891961713764814,2.2461745614035085,-0.02554773990686881,0.11855207792053774,0.926090829526243,Not Significant
B3GNT7,6.642791157702826,6.623081578947368,0.003725293380667575,0.11870849346101237,0.9255182066453507,Not Significant
C3P1,0.016273473108477668,0.0,0.023288674953295344,0.11886119709581675,0.9249599001127286,Not Significant
C13orf28,0.023096536007292615,0.0,0.03294227944116716,0.11886119709581675,0.9249599001127286,Not Significant
CSH1,0.016821330902461257,0.0,0.02406620066440748,0.11886119709581675,0.9249599001127286,Not Significant
LOC253039,8.775130811303557,8.896915789473685,-0.0178629943553413,0.11887475634868161,0.9249103602041114,Not Significant
CATSPERB,4.63070546946217,4.312038596491228,0.08405005934193005,0.1189743352904276,0.9245467129255553,Not Significant
OSBPL7,7.492001458523245,7.631687719298247,-0.02353805233338789,0.11910784060809636,0.9240596489223246,Not Significant
CRLS1,9.703310665451232,9.82558596491228,-0.01638800799134438,0.1191411569763046,0.9239381867956343,Not Significant
DNAJB1,11.762964995442115,11.854799122807018,-0.010343541852373647,0.11920781849024212,0.9236952595637755,Not Significant
TMTC3,9.602252689152234,9.519975438596491,0.011239494337834105,0.11927454043367786,0.9234522481079781,Not Significant
TTC25,4.5280968094804015,4.683180701754385,-0.03991570708157801,0.11934128851053309,0.9232092774522571,Not Significant
MDM1,8.050331814038286,8.12593596491228,-0.012001843713264897,0.11950822677578202,0.922602197474434,Not Significant
GTPBP10,8.39311841385597,8.44645,-0.008168066134916763,0.11974226792553813,0.9217525205496204,Not Significant
PIK3CB,10.039872926162262,10.107227192982458,-0.008775141285725232,0.12001020524081678,0.9207818215246774,Not Significant
AZGP1,13.53481969006381,13.844552631578948,-0.030420441252717395,0.12001022901920327,0.9207817354751535,Not Significant
SUN3,0.23640537830446673,0.11092105263157896,0.15439553942366654,0.12034110826614985,0.9195859932460827,Not Significant
LACTB2,7.961608204193254,7.842960526315789,0.019228205178179116,0.12054748249276695,0.9188418549747566,Not Significant
TP53INP2,9.781682771194166,9.667268421052631,0.015391575999181997,0.12068208911106706,0.9183571804198576,Not Significant
OR5AK2,0.020740929808568825,0.02389824561403509,-0.0044556003136109875,0.1207212146368306,0.9182164035553686,Not Significant
TFAP2D,0.047538195077484045,0.04461929824561404,0.004025586725569057,0.12074586753779017,0.9181277238165784,Not Significant
ALG2,9.713895077484048,9.6526350877193,0.008272726074282154,0.12085050665649014,0.9177515245061725,Not Significant
ZNF35,7.376890610756609,7.332439473684211,0.007675901544058722,0.1208842154911591,0.9176304036274426,Not Significant
STK3,9.316657338195077,9.200557894736841,0.016327545157590707,0.12095165397538146,0.9173881884226471,Not Significant
CAPN2,12.235733363719234,12.398531578947367,-0.01763676251715715,0.12122170106436336,0.9164196259712576,Not Significant
KIAA1609,8.75917620783956,8.710904385964913,0.00715371057556516,0.12122170797930598,0.9164196011974645,Not Significant
ASIP,0.7462734731084777,0.8412912280701754,-0.0764383205623689,0.12133250023164074,0.9160228530434918,Not Significant
CDC42BPG,8.847828258887878,8.29327543859649,0.08361843439637917,0.12145839012440736,0.9155724795506852,Not Significant
APOH,0.09237830446672744,0.11241666666666666,-0.026224698599073944,0.12162176674689991,0.9149886920690763,Not Significant
GFRA1,10.79768641750228,11.434768421052631,-0.07587567181406735,0.12169542596647429,0.9147257448171953,Not Significant
CDHR5,1.0063724703737467,0.7973561403508772,0.15871315546791565,0.12173668259614093,0.9145785372291454,Not Significant
FAM82A2,9.921000911577028,9.898092105263157,0.003029496540568687,0.12206862445984014,0.9133959492819463,Not Significant
CYP4F8,3.3554536918869644,3.5559114035087718,-0.06491668497659107,0.12216979712744634,0.9130361473024835,Not Significant
C19orf66,8.930689608021877,8.831570175438596,0.01447206084037308,0.12217057067004103,0.9130333974884972,Not Significant
ACPP,4.669584594348222,4.813644736842104,-0.036199879227331325,0.1221705820256599,0.9130333571213093,Not Significant
ARFIP1,10.0490871467639,10.047070175438597,0.0002633828583206878,0.12234061920001105,0.9124293257470977,Not Significant
POU3F4,0.09370574293527803,0.06210438596491228,0.04229907476049579,0.12240376024667661,0.9122052404478248,Not Significant
ICMT,11.186228167730174,11.138895614035087,0.005614485441851679,0.12244271824980321,0.9120670375540726,Not Significant
ABCG5,1.3225040109389243,1.4108973684210528,-0.05388914878386185,0.1225510476005836,0.9116829719255051,Not Significant
ZBTB11,9.434454329990885,9.500675438596494,-0.009126973147895534,0.12315943616619923,0.9095323079993437,Not Significant
ANK3,9.796409571558797,9.83473859649123,-0.005112733881330306,0.12322786917105773,0.9092910611776891,Not Significant
C9orf41,7.066115496809481,7.277338596491228,-0.037292910641489235,0.12333056832334674,0.9089292672097523,Not Significant
CDK17,9.576439197812213,9.67135,-0.012888706027131092,0.12336480903913101,0.9088087091824719,Not Significant
CELA3B,0.04713081130355515,0.013206140350877194,0.04751395474078878,0.1238335182466265,0.9071617881162347,Not Significant
MAP3K2,9.257640565177757,9.377282456140353,-0.01672976408171838,0.12387939866306051,0.907000911467886,Not Significant
CLEC3A,4.749546855059252,3.2404464912280693,0.4392320768114165,0.12394169453925229,0.9067825704421429,Not Significant
CLINT1,10.757963810391978,10.82836403508772,-0.00861230771735917,0.12398251186237634,0.9066395691707764,Not Significant
HES1,10.185127073837739,9.96283947368421,0.028960129252667884,0.12422340708738241,0.9057965634904221,Not Significant
LOC285629,1.1829950774840476,0.9878368421052631,0.1351095290716852,0.12425200419204831,0.9056965973429012,Not Significant
SPRR3,1.1917501367365544,1.2855587719298247,-0.06046357958461721,0.1244024400867244,0.9051711011097755,Not Significant
GPR1,4.519100455788514,4.24109649122807,0.07456447498822497,0.12467128817458067,0.9042335531219875,Not Significant
SUMF1,10.22311868732908,10.173892105263155,0.00634183381379941,0.1246717083771126,0.9042320893420265,Not Significant
GHRHR,0.3120237010027347,0.12465789473684209,0.22230756125937506,0.1247908219148189,0.9038173548645353,Not Significant
ZNHIT6,8.973709206927985,8.981563157894737,-0.0011356253614612421,0.12512126208200147,0.9026688835898173,Not Significant
DIS3L2,8.65104029170465,8.71196754385965,-0.00907914053267479,0.12515589771793217,0.9025486803266034,Not Significant
KRTAP4-9,0.022785870556061984,0.0035078947368421052,0.027452168852831332,0.12534449585999322,0.9018947320696732,Not Significant
LOC100130557,4.878822515952598,4.951852631578948,-0.017811582623214344,0.1253985564706947,0.9017074628706941,Not Significant
ZNF259,9.238540382862352,9.267351754385965,-0.004054059183776747,0.12557210405188868,0.9011068287669559,Not Significant
ASCL3,0.15538030993618962,0.20174824561403507,-0.056766883841762455,0.12581637387633673,0.9002628356681877,Not Significant
PCIF1,9.949147128532362,10.002751754385963,-0.007045885371065105,0.12588494439180964,0.9000262076089247,Not Significant
TPR,11.900198541476755,11.84110614035088,0.006623787323116143,0.1263030332810767,0.8985862193463714,Not Significant
BIRC8,0.010226526891522333,0.01670877192982456,-0.009227659766480054,0.126326078255463,0.8985069861560359,Not Significant
CXXC1,9.462439835916136,9.335422807017544,0.01762191809315527,0.12654742130143476,0.8977467001775383,Not Significant
GALP,0.039511212397447586,0.011775438596491229,0.03901619703765924,0.12666219538857132,0.897352988779257,Not Significant
FAM98B,8.359716499544211,8.471590350877195,-0.01714185325965,0.1268271560251411,0.8967877460666375,Not Significant
MS4A3,0.2522504102096627,0.18932456140350878,0.07438061029268841,0.12688787575906801,0.8965798731179588,Not Significant
DIRC2,8.535417958067457,8.478577192982456,0.00862566057658056,0.12717751065078536,0.895589680069563,Not Significant
LOC283332,0.10060218778486782,0.04785438596491229,0.0708548534494089,0.127193003137242,0.8955367784868504,Not Significant
H2AFY2,8.559156061987236,8.482621929824562,0.011597237143941862,0.12721260483925909,0.8954698545608687,Not Significant
TAAR6,0.022276207839562447,0.0,0.03178504935046423,0.1273511600892814,0.8949970945317074,Not Significant
MT1B,0.01233436645396536,0.0,0.017685880102871834,0.1273511720994447,0.8949970535745038,Not Significant
CEBPG,10.180839835916135,10.18460614035088,-0.0004858949638305205,0.12763409443328624,0.8940332986055277,Not Significant
TNRC6C,9.466004740200548,9.631583333333332,-0.022645652109684146,0.12798619311115256,0.8928368786260299,Not Significant
C15orf56,3.1267072014585233,3.0160657894736844,0.039208176637610094,0.1280201477595318,0.8927216758817353,Not Significant
GOLGA2B,7.678650592525068,7.420397368421052,0.04358242405593656,0.128021442029096,0.8927172852346511,Not Significant
NDUFA10,10.88735451230629,10.84544298245614,0.005095532386494045,0.12826838811876057,0.8918803627770021,Not Significant
KPRP,0.18375505925250682,0.08860087719298246,0.12089548794566499,0.1285910526715293,0.8907892484457395,Not Significant
LOC100144604,3.180824612579763,2.8658078947368417,0.11301757610182689,0.12860996620541396,0.8907253758883906,Not Significant
LCE1B,0.09296645396536007,0.02343421052631579,0.09483075705534086,0.1286671059506874,0.8905324673150019,Not Significant
PRKAA2,7.38565068368277,8.021772807017543,-0.10548822159383404,0.12872803902427118,0.8903268465126379,Not Significant
NEUROD6,0.010491978122151323,0.018210526315789476,-0.010978016647334218,0.12881380606867,0.8900375874566961,Not Significant
OR5D14,0.003449680948040109,0.0101140350877193,-0.00954989971158821,0.12925843333012402,0.8885411122243119,Not Significant
MFSD11,9.082680036463081,8.999021929824561,0.012020279354987971,0.12925994002297936,0.8885360499273113,Not Significant
AAA1,0.06370054694621696,0.07656578947368421,-0.01734442562742891,0.12928294638735846,0.8884587587880067,Not Significant
CCL27,0.34654029170464906,0.3479578947368421,-0.0015180333492007822,0.1300136724914296,0.886010974036618,Not Significant
PTPRD,6.821655241567913,6.667447368421053,0.02872758873822318,0.13018602264361995,0.8854356410719937,Not Significant
VPS26B,10.404353691886966,10.455098245614035,-0.006405143611144481,0.1304004350028073,0.8847209598387327,Not Significant
TMEM126A,7.935289425706471,8.022388596491227,-0.013994963822763185,0.13054354043905397,0.8842446130871532,Not Significant
DOK1,8.292576663628076,8.167914912280702,0.019485030893215613,0.13054355733329087,0.8842445568831208,Not Significant
PSAP,14.9788936189608,14.905866666666665,0.006608536818383266,0.13061514858249348,0.8840064512059537,Not Significant
C6orf114,3.37440063810392,3.448755263157895,-0.02431637602935909,0.13086599525519957,0.8831731876093423,Not Significant
SRRM3,6.051564448495897,5.946232456140351,0.02171267555695258,0.13090186636496134,0.8830541613466806,Not Significant
GFI1B,0.9713463081130356,0.7653991228070175,0.15918685214306708,0.13099735780464794,0.8827374639047989,Not Significant
KCNJ3,4.526334548769372,3.0985008771929827,0.431226594825563,0.13129293950594312,0.8817586281836014,Not Significant
OR6C75,0.004711941659070191,0.006798245614035088,-0.002992678305044538,0.13129588050414337,0.8817488999759064,Not Significant
NCRNA00230B,0.008262898814949864,0.019029824561403508,-0.015324413935247338,0.13129588050414337,0.8817488999759064,Not Significant
INPP5E,7.9413146763901565,8.004511403508772,-0.010161023660591663,0.13136878979115751,0.8815078009213031,Not Significant
ST6GALNAC5,6.873316226071104,6.812926315789475,0.011108416090132411,0.13140477552998805,0.881388851301086,Not Significant
OR5C1,0.054578395624430266,0.09001666666666668,-0.04768384769478714,0.13162478267659578,0.8806623328619796,Not Significant
AMBN,0.07808149498632634,0.12384912280701754,-0.059982126888100167,0.13168465678847713,0.880464823825464,Not Significant
CD1E,4.291666362807657,4.072734210526315,0.06095853177949624,0.13172736083327719,0.8803240092085644,Not Significant
ARSD,11.261139562443027,11.146226315789475,0.01358491505248602,0.13234270815898344,0.8782999825345817,Not Significant
VASH1,9.304039288969918,9.44266842105263,-0.019280412182940614,0.13266857963422082,0.8772319204454986,Not Significant
SNORA84,0.03672397447584321,0.01541140350877193,0.02996746347134719,0.13300611180948757,0.876128402159613,Not Significant
FAM83B,5.586642023701002,5.813932456140351,-0.04894450316618777,0.1330612525984896,0.8759483925534931,Not Significant
CYP19A1,2.5173491340018233,2.775919298245614,-0.10233938590735796,0.1332695640751482,0.8752690228552485,Not Significant
KRTAP10-9,0.00819671832269827,0.007776315789473685,0.0006017071145194265,0.13335813920999537,0.8749804729916064,Not Significant
KLHL25,7.934389152233364,7.977039473684211,-0.006870643858689426,0.13339496858924463,0.8748605508927528,Not Significant
LOC100133991,4.422905651777575,4.4491078947368425,-0.0069539867671279355,0.1336134973106145,0.8741496682718678,Not Significant
LOC220729,7.027146490428441,7.093940350877192,-0.011954990825999172,0.13372285531003028,0.8737943587310457,Not Significant
SNORA71C,0.04886116681859617,0.018832456140350878,0.04190690304515944,0.13391265978002967,0.8731783638937898,Not Significant
SYDE2,7.3384094804010935,7.4828517543859645,-0.024777128355531832,0.13416099963444755,0.8723737144590136,Not Significant
SIT1,4.8119114858705565,4.639422807017543,0.04346522037161828,0.13449033154814893,0.8713089357821262,Not Significant
S100A13,10.77762452142206,10.67309210526316,0.012861815666689312,0.13482029670300089,0.8702447214315083,Not Significant
GGNBP1,0.1276257064721969,0.0962859649122807,0.0406640997968463,0.13485911234303616,0.8701197032222583,Not Significant
ZCCHC3,9.028070009115769,9.088061403508771,-0.008604988901477012,0.13489369350038197,0.8700083538270338,Not Significant
VPS35,11.532215041020967,11.573681578947367,-0.004765702968862563,0.13493041435489656,0.869890145971467,Not Significant
OR51B2,0.04789917958067457,0.06381140350877193,-0.021742488044121985,0.13509374289773848,0.8693647656183472,Not Significant
FAM114A2,8.820121786690976,8.936856140350876,-0.01704856214082129,0.1351508707168686,0.8691811519903152,Not Significant
C1orf100,0.04117775752051048,0.028773684210526312,0.017290752718315736,0.13547234093571503,0.8681493646062476,Not Significant
ST7,9.179282133090247,9.237352631578945,-0.008206861422243911,0.13555576024479443,0.8678820229792827,Not Significant
CAMKK1,7.710480674567002,7.802709649122807,-0.01519534840141964,0.13585083596760753,0.8669376847764404,Not Significant
SCN1A,1.099313126709207,0.5907131578947369,0.4002436622924421,0.13586502077443147,0.8668923404714745,Not Significant
RPS6KA6,4.988816681859618,5.3378499999999995,-0.08172254339598106,0.13595989853103818,0.8665891682095035,Not Significant
CLSTN2,9.056170009115771,9.670171052631579,-0.0855023588641976,0.1361833867445425,0.8658758695542315,Not Significant
C21orf94,0.024595259799453054,0.03574035087719298,-0.01560825758406234,0.1363197694575422,0.8654411570506874,Not Significant
KLC3,6.746185597082953,6.084749122807017,0.12876930152126295,0.13636839637765516,0.8652862665497654,Not Significant
SEPW1,11.534445214220602,11.445521929824562,0.010271408491307978,0.13647948530750734,0.8649326239881797,Not Significant
DEFB109P1,0.010503737465815862,0.0,0.015074657703226262,0.13650566625460467,0.8648493209892791,Not Significant
ZNF735,0.014444576116681861,0.0,0.020690046025218248,0.13650566625460467,0.8648493209892791,Not Significant
SPANXN1,0.011036280765724703,0.0,0.015834768894378348,0.1365056792103724,0.8648492797703442,Not Significant
KRTAP19-8,0.010629079307201458,0.0,0.015253597010642382,0.1365056792103724,0.8648492797703442,Not Significant
PRM2,0.012861075660893345,0.0,0.018436307209467366,0.1365056792103724,0.8648492797703442,Not Significant
GAGE2E,0.06149416590701915,0.0,0.08609644204862141,0.1365056792103724,0.8648492797703442,Not Significant
MFHAS1,7.508577848678212,7.711628070175438,-0.03402434635137988,0.13681321099164684,0.863871964138178,Not Significant
LOC440563,0.7489456700091157,0.6517070175438596,0.08252767158745467,0.13714245204349507,0.8628280898171279,Not Significant
PPIL3,8.003109571558795,8.075250877192982,-0.011514147715403643,0.13714755996128863,0.8628119146710056,Not Significant
C1QC,10.649425797629899,10.503248245614035,0.0182175442211386,0.13714756195237388,0.8628119083659913,Not Significant
ZNF626,8.10921677301732,8.227564035087719,-0.018622830328386644,0.13733358263134926,0.8622232503225395,Not Significant
HMGB3L1,0.08783026435733818,0.056278070175438594,0.042463787510399295,0.13735535857073417,0.8621543930158598,Not Significant
CADM1,9.422076937101185,9.569130701754387,-0.02021391159384361,0.13740804815278163,0.861987829387243,Not Significant
HMGN5,7.106082771194167,7.237845614035087,-0.023262182008151385,0.1374080508096885,0.8619878209897729,Not Significant
MRC2,11.248863810391978,11.447287719298243,-0.023183478544076368,0.13778082958253796,0.860811204675801,Not Significant
SMCP,0.03377247037374658,0.0074587719298245606,0.03719788778035724,0.1378145465959389,0.8607049393738037,Not Significant
C6orf118,0.5926918869644485,0.2781964912280701,0.31735756618805205,0.13782881767388497,0.8606599693058701,Not Significant
OTOP2,0.15343254329990882,0.16960350877192978,-0.020085911724259525,0.13801501561609295,0.8600736611027106,Not Significant
FAM127C,8.522505651777575,8.736277192982456,-0.03202900328343177,0.13804225111083135,0.8599879671070015,Not Significant
NKX2-6,0.03525296262534184,0.008443859649122807,0.03785256038139503,0.1383033745797418,0.859167223047011,Not Significant
SLC26A8,2.0534461257976298,1.7963508771929826,0.1268929940271502,0.13835371999925714,0.8590091592304352,Not Significant
VN1R1,3.682893983591613,3.552290350877193,0.04080779961272255,0.13845381155991052,0.8586950838573661,Not Significant
ZFAT,8.180972014585233,8.09541403508772,0.0135075910619937,0.13852871147663387,0.8584602053461574,Not Significant
TNFSF9,4.000108933454878,3.819786842105263,0.052990182262699415,0.13864120023829699,0.8581076905234164,Not Significant
ACTR6,9.244052780309936,9.189222807017543,0.007742578529110817,0.13867867233432699,0.8579903247935157,Not Significant
SIGLEC12,2.142446946216955,1.842477192982456,0.14473961440292835,0.1390686414307536,0.85677078797291,Not Significant
BOLL,0.3298268003646308,0.255840350877193,0.08258528531397454,0.13907058414313664,0.8567647211603908,Not Significant
LOC646762,8.24626681859617,8.308176315789472,-0.009627543699220514,0.13912930920816635,0.8565813711830532,Not Significant
